Run,Event,pt1,eta1,phi1,Q1,type1,sigmaEtaEta1,HoverE1,isoTrack1,isoEcal1,isoHcal1,pt2,eta2,phi2,Q2,type2,sigmaEtaEta2,HoverE2,isoTrack2,isoEcal2,isoHcal2
167830,331519374,39.886,-0.199202,-0.610217,1,EB,0.00889039,0,0,2.06757,1.43117,46.9583,0.339867,2.79042,-1,EB,0.00869841,0,3.83032,2.72586,0
167830,332358393,42.3948,-0.652664,0.439747,1,EB,0.00761162,0,0,1.73941,0.575284,46.9497,-0.294242,-2.64113,-1,EB,0.00878811,0,0,1.15776,0
167830,332190104,28.0865,1.79856,1.08659,1,EE,0.0183312,0.0261673,2.39199,1.43198,0.951362,37.1943,1.32365,-2.11586,-1,EB,0.00667024,0,4.7429,6.78691,0
167830,331456644,28.1402,-0.518139,-0.610527,1,EB,0.0129869,0.0287387,22.2243,6.63995,2.5399,28.2313,1.96367,2.34691,-1,EE,0.0193345,0.0606133,1.79939,3.4667,5.45145
167830,331795744,41.1352,-1.73084,2.92495,1,EE,0.0135285,0,0,1.91629,0,52.5684,-1.53211,-0.128564,-1,EE,0.00942444,0,0,1.91607,0.481755
167830,332022960,32.9929,-0.151558,-0.266478,1,EB,0.0123076,0.0225593,0,5.43622,0,31.9749,-0.189221,2.74676,-1,EB,0.00914574,0,8.09204,12.0895,0.837917
167830,331924037,36.4643,-1.89488,0.391357,-1,EE,0.016627,0.0129726,3.81207,4.60397,0.73895,27.5926,-2.02401,-3.13762,1,EE,0.0223491,0.00993094,3.38945,0.972338,3.46289
167830,332386623,38.0857,-0.963973,-3.09249,1,EB,0.00814571,0.0204129,1.1515,2.47373,0.593277,28.2195,-0.860663,-0.028422,1,EB,0.0123784,0.127784,17.7711,3.91135,15.7984
167830,331566330,35.8368,0.0165015,0.596171,1,EB,0.0100391,0,0,2.93032,2.85618,53.2769,-0.607855,-2.22553,-1,EB,0.00956167,0,0.934829,0.991655,0
167830,331968786,33.9392,-0.513954,-0.87966,-1,EB,0.00807879,0,2.12045,2.11368,0,40.7059,1.37426,2.26261,1,EB,0.0123176,0,3.7922,1.455,0.588465
167830,331781973,40.3177,-1.87684,-0.116189,1,EE,0.016062,0.0682365,0,5.03082,6.67853,61.7857,-1.33019,2.98472,1,EB,0.0124552,0.0779867,17.1918,6.70546,0.493749
167830,332042341,36.7538,-1.01667,-0.0477959,-1,EB,0.0111691,0.116164,5.41217,5.41715,7.61637,45.3911,0.594675,3.11232,-1,EB,0.00909619,0,3.97957,4.28604,8.42941
167830,332406555,26.7326,0.0813883,-0.267387,-1,EB,0.0119598,0.122873,15.4846,1.77219,10.9747,32.1029,-0.842698,2.96669,1,EB,0.00893907,0.0220273,0,4.9352,0
167830,333376372,33.2278,-0.192319,0.230041,-1,EB,0.00878046,0.0223017,0,1.39269,0,28.1739,1.75553,-2.91508,1,EE,0.015596,0.0191021,1.12803,0.833254,3.87714
167830,332468802,30.6963,0.842251,1.46763,1,EB,0.00836886,0,5.99331,4.08022,2.75442,34.6097,-0.307238,-1.86671,-1,EB,0.0113949,0,10.8491,9.41876,2.36368
167830,332597069,31.513,-1.15609,-0.690225,-1,EB,0.0106617,0.0177549,7.39698,6.58023,1.93137,42.1725,0.257075,2.55813,1,EB,0.0122303,0.0656473,18.8144,6.64218,8.02937
167830,333039741,29.4621,-0.612926,-1.32834,1,EB,0.00818304,0,0,1.72808,1.78797,29.1467,1.44264,2.23363,-1,EB,0.00877061,0,0,2.34178,0
167830,332999344,27.1223,-1.22425,-0.84765,-1,EB,0.00866338,0,0,2.07412,1.60409,29.1226,0.95739,2.14372,1,EB,0.00930121,0,0,1.49623,0
167830,332445680,58.7197,-0.433927,-2.47655,-1,EB,0.0114532,0,0,2.48673,0,40.4548,-0.750741,0.342404,1,EB,0.00804577,0,0,3.06868,1.52187
167830,332544281,29.2364,1.19991,-0.476292,-1,EB,0.0103893,0.0869814,2.29278,4.55223,3.15516,33.8555,2.09038,2.87227,1,EE,0.0183363,0.0834998,3.34585,1.09764,4.7997
167830,333129078,52.8431,0.461824,-2.90237,-1,EB,0.00942871,0,0,2.76031,0,31.6949,2.32762,2.72396,1,EE,0.0219049,0,0,0.157292,1.15926
167830,333057077,43.1748,0.170931,-0.421338,1,EB,0.00913145,0.0161023,0,2.24207,0,47.9275,0.14862,2.73727,-1,EB,0.0101433,0,1.87808,1.13287,0.7587
167830,332609531,30.7474,-0.502933,2.81411,1,EB,0.0154086,0.12443,22.8427,8.96887,9.46915,38.5839,0.121252,-0.21096,1,EB,0.0114762,0.0463543,11.3172,5.13494,4.07572
167830,333140203,46.2898,-1.39628,-0.720948,-1,EB,0.0113911,0.0119637,20.9048,10.898,5.54616,31.1214,-1.93011,2.16401,1,EE,0.0178315,0,13.9609,7.78316,4.24226
167830,334186196,44.6384,0.347928,-0.165455,1,EB,0.00961967,0,0,1.79615,0,36.7899,-0.130491,2.68872,-1,EB,0.00814695,0,0,1.87455,0
167830,334211591,50.8555,0.266805,-1.8721,1,EB,0.00870973,0,0,1.27464,0,72.9001,-0.797791,-2.88732,-1,EB,0.00900984,0,0,1.57277,0
167830,334311192,39.4938,-0.639204,0.110467,-1,EB,0.00893476,0,0,1.91509,0,42.2545,-2.27612,-3.07694,1,EE,0.0226739,0,0,0.95012,2.8094
167830,333806422,31.0793,1.36023,0.543004,-1,EB,0.00964546,0.0113748,15.5543,1.62092,2.35528,27.7681,-0.478189,-2.43203,1,EB,0.0137997,0.0472249,27.233,16.1387,6.58206
167830,333942662,39.1109,-1.97511,2.84833,-1,EE,0.0191858,0,9.42601,10.9202,1.79241,40.3101,-2.20676,-0.785318,-1,EE,0.0284243,0.0498613,20.2323,2.91106,1.6582
167830,333637813,37.1671,0.0136247,-2.03154,-1,EB,0.00935703,0,0,2.21236,0.758835,27.1193,0.811545,0.5252,1,EB,0.0201073,0,7.51727,5.61154,0
167830,333497134,42.6045,0.292832,0.758151,1,EB,0.00857634,0,0,2.47794,0,36.9217,0.900956,-2.65122,-1,EB,0.0108769,0.0561229,0.824456,2.23038,0
167830,333763734,26.7153,-0.930148,2.30367,-1,EB,0.0095472,0.0206013,0,2.57705,0,30.2384,1.08693,-0.721632,1,EB,0.00916369,0,0,1.09028,0
167830,334367157,50.1262,-1.35123,2.27661,1,EB,0.0119654,0.0959882,8.81796,13.0689,0.480451,27.4431,0.146865,0.805576,-1,EB,0.00949376,0.112244,7.30118,6.39346,2.15408
167830,334482741,31.6724,-0.689267,1.31269,-1,EB,0.00885905,0,0,2.25992,0,32.1174,0.875391,-1.85358,1,EB,0.00862201,0,0,0.760214,0
167830,334383801,35.7897,-0.209364,0.640652,-1,EB,0.00880421,0,0,4.44318,0,36.1781,-1.63246,-2.64918,1,EE,0.0110387,0,1.25861,3.82537,0
167830,333441220,34.2373,-0.34287,2.76598,-1,EB,0.00981918,0,0,8.44739,0,26.0329,-2.42544,-0.207032,-1,EE,0.0344052,0.0207952,11.9756,6.61866,3.1165
167830,334133588,45.3826,-1.74813,-2.76764,-1,EE,0.0143612,0,0,1.32259,0,40.7478,-1.21723,0.471776,1,EB,0.00870245,0,0,1.26912,0
167830,337951729,30.2216,-1.73543,2.96337,1,EE,0.0121493,0,3.45238,1.21904,0.243483,72.6249,-1.69266,0.229145,-1,EE,0.0146332,0,0,2.16999,0.882637
167830,337730669,26.1791,-0.334269,-2.53057,-1,EB,0.00888621,0,4.05206,1.70804,0,35.0001,-2.23949,0.745495,1,EE,0.021512,0.0204423,0,0,3.01981
167830,338520643,42.3596,-0.831256,-3.06845,1,EB,0.0196551,0.0750552,13.7358,10.1774,3.05591,26.1173,-0.548218,0.854711,-1,EB,0.00980184,0.0294968,20.0661,9.85642,1.57583
167830,337711970,36.7957,-0.293664,-3.09294,-1,EB,0.0124105,0.101257,27.3523,12.2119,2.90617,87.2652,0.395009,-0.544573,-1,EB,0.0138709,0.0241351,23.3733,18.0811,0.671466
167830,338011506,29.7267,0.313304,-1.0254,1,EB,0.0101545,0.10205,31.0741,5.07031,7.06393,26.6942,-2.30387,2.02163,-1,EE,0.0273487,0.0162332,8.49417,0.516392,2.28877
167830,338222866,33.8826,0.818604,0.408057,-1,EB,0.00826594,0,0,1.31305,0,30.2862,-1.05279,-2.05528,1,EB,0.00746809,0,0,1.22595,0
167830,338054830,43.4886,-1.58712,-1.8771,-1,EE,0.010327,0,0,1.38723,0,43.9675,-2.53622,1.30227,1,EE,0.0330872,0,0,0.564402,0.202314
167830,338263078,48.572,0.501044,-0.551439,-1,EB,0.0113412,0.0376902,19.1279,12.2454,0,45.7459,1.37699,2.76707,-1,EB,0.0100902,0,7.33238,2.61868,0.776536
167830,337961432,38.4435,-1.14109,0.326914,1,EB,0.0101031,0,0,0.960114,0,51.5584,-1.80006,3.07483,-1,EE,0.014757,0,0.729234,1.48322,0
167830,338449329,53.2161,-0.805404,0.0528058,1,EB,0.00854489,0,0,0.920555,0,49.7126,-1.35019,-3.07602,-1,EB,0.00784844,0,0,2.28529,0.868934
167830,338475476,34.9553,0.285246,1.10785,-1,EB,0.0161841,0.0787787,21.2947,11.8117,0,40.1469,2.2725,-1.88142,1,EE,0.0246342,0,2.01471,6.39416,1.17405
167830,338386899,34.8862,1.65666,-1.70332,1,EE,0.0189267,0.074429,22.2294,6.65394,2.54731,38.1698,2.38315,1.60131,1,EE,0.0335248,0.0371295,1.16116,0.349908,0.77818
167830,338635579,36.6646,2.13466,3.09567,-1,EE,0.0220763,0,0,0.370342,0.507535,55.2371,1.59549,-0.341899,1,EE,0.0110852,0.00584677,0,0.510086,0
167830,339568839,29.1431,-1.97099,-0.47301,-1,EE,0.0238452,0.0821755,11.6875,2.37661,2.03169,30.7775,-0.73025,2.82894,1,EB,0.00983375,0.0543433,11.0188,5.46954,1.21974
167830,339245492,33.2774,0.28973,2.72063,-1,EB,0.0126088,0,14.5905,10.1025,7.24339,31.3025,-0.404294,0.357087,1,EB,0.0107967,0,5.17821,5.89167,0.671384
167830,338983408,34.3655,-0.33091,2.72533,-1,EB,0.00899585,0,1.09376,3.15515,0,40.6316,-1.60153,-0.44687,1,EE,0.0103135,0.0153175,0,0.750557,0.892525
167830,339688128,43.5084,-0.508614,-0.287495,1,EB,0.00803413,0,1.20553,1.35924,0,56.9553,-1.10013,2.79544,-1,EB,0.00817059,0,0,1.52101,0
167830,339352953,46.9856,-0.762221,-2.16052,1,EB,0.0086711,0,0,2.53764,0,40.9435,-0.101947,1.11562,-1,EB,0.00904574,0,0,1.9119,0
167830,339491217,29.3834,1.29933,0.259387,1,EB,0.00961124,0.0126353,20.0857,8.66035,2.79287,60.0779,0.370498,-2.63498,-1,EB,0.0088172,0.0991154,4.07703,12.4165,0
167830,339457725,42.4179,-1.59556,-0.208186,-1,EE,0.00853488,0,0,0.863025,0,42.3897,-2.34808,2.83269,1,EE,0.0245181,0.00368431,0,0.344283,0.262343
167830,339508173,55.3776,-2.26801,-1.18772,-1,EE,0.0237893,0.0069036,0,0.472954,0.677267,26.868,-2.31094,1.92679,-1,EE,0.0443416,0.0799237,15.8242,2.22543,4.31244
167830,339162526,51.4659,-1.09204,0.805802,1,EB,0.00809357,0,0,0.565574,0,42.1387,-0.754467,-2.30064,-1,EB,0.0160205,0.0445014,0.882473,1.87553,0
167830,339086046,35.3884,1.37573,-0.816206,1,EB,0.00841898,0,1.26413,2.40898,0,47.5043,0.446718,2.51975,-1,EB,0.00848878,0,4.71417,2.48476,0
167830,339438630,29.6308,0.0945763,2.48252,1,EB,0.00913958,0,0,1.25708,0,25.8851,2.36231,-1.0404,-1,EE,0.0278426,0.0222622,0,0.378351,0.774364
167830,338712883,29.5652,0.0365467,-3.03667,-1,EB,0.0118914,0,4.29735,5.27461,2.27677,41.1056,-0.882394,-0.242146,1,EB,0.0115933,0.0505535,4.79443,2.80094,5.99622
167830,338796803,42.4032,-1.99839,-2.84686,1,EE,0.0221514,0.0248872,8.59775,6.82398,4.26644,39.8934,-0.192602,0.289217,1,EB,0.0131852,0,17.3574,8.36442,4.15871
167830,338739090,39.0831,1.46484,-1.13111,-1,EB,0.00797744,0,0,0.82084,0.715585,36.2082,2.57955,1.93589,1,EE,0.0303721,0.0125341,0,0.563845,0.984352
167830,339147401,48.0527,-1.70518,0.508599,-1,EE,0.0142955,0,0,0.671337,0.469935,37.2623,-2.16425,-2.493,1,EE,0.0202762,0,0,0.118937,0
167830,339393963,33.2761,-0.328989,-2.85183,-1,EB,0.00894053,0,0,2.00806,3.02529,26.3349,1.63018,0.221772,1,EE,0.0114173,0,0.716882,0.98471,1.53269
167830,340628773,37.8983,0.165863,-1.44449,-1,EB,0.00962714,0.114002,11.6088,4.08005,3.4549,43.4645,-0.862728,1.25185,1,EB,0.0111971,0.138646,36.2826,16.5107,8.69448
167830,340062988,46.5814,1.14334,1.63977,-1,EB,0.00817899,0,0,2.06307,0,39.0383,1.3153,-1.43732,1,EB,0.00858578,0,0,4.57371,0
167830,340365860,35.8355,0.536487,1.92145,1,EB,0.00986349,0,0,1.97639,0,54.3749,1.041,-1.0257,-1,EB,0.00867058,0,1.61163,1.44068,0
167830,340002183,32.9734,0.8514,3.02457,-1,EB,0.00965991,0,2.45567,2.41385,0.570885,36.873,-0.426699,-0.830333,1,EB,0.0117209,0.067,3.84294,3.80732,6.35838
167830,340285903,50.3152,2.20034,-1.73561,1,EE,0.0214909,0,0,0.569236,0.337621,42.9548,2.43001,1.39722,-1,EE,0.0280448,0.00335265,0,0.374655,0.35802
167830,340139252,67.1393,0.808793,1.57472,-1,EB,0.00862157,0,0,2.35528,0,42.509,1.13486,-2.67897,1,EB,0.00918958,0,0,1.67251,0
167830,340059000,43.2233,-1.2028,-1.56331,1,EB,0.00772617,0,0,1.42849,0,44.2656,-1.67038,1.65978,-1,EE,0.0126913,0,0,1.91541,0
167830,340515944,26.0711,0.538512,-0.0472002,-1,EB,0.00913173,0,0,1.90152,0,41.595,2.27731,2.75633,1,EE,0.0223176,0.00434101,0,0.550824,0.761927
167830,340726264,34.6926,-0.0833788,-3.02263,-1,EB,0.00927819,0,0,3.77022,0,70.4055,-0.0523277,-0.694722,1,EB,0.0100388,0,0,3.11833,0
167830,339959241,32.629,0.130998,0.339125,-1,EB,0.00901442,0,0,1.94129,0.925256,46.2739,1.39178,-2.71383,1,EB,0.00689731,0,0,1.25473,0
167830,339998265,41.5344,1.1228,0.718519,-1,EB,0.00725674,0,0,1.72329,0,47.5824,0.598835,-2.28131,1,EB,0.00884485,0,0,2.25659,1.58105
167830,340015587,30.9732,0.706765,1.35277,-1,EB,0.00786119,0,0,1.49553,0.727739,26.9425,1.34079,-2.04482,1,EB,0.00885553,0,1.65669,0.651621,0.681728
167830,340431038,55.7585,-0.443214,-2.04261,-1,EB,0.00982463,0,0,1.03664,0,31.8719,-1.41578,0.610323,1,EB,0.0072278,0,4.63187,1.08813,0.793602
167830,339794381,41.9496,-0.469984,-1.87575,-1,EB,0.0100915,0.067677,0,1.78206,0,44.1997,-0.918332,0.924354,1,EB,0.00858869,0,0,1.3102,0
167830,340118573,34.3856,0.148216,-2.78863,1,EB,0.0116229,0.0802087,26.5461,11.0081,3.83947,33.7601,-0.00603218,-0.461109,1,EB,0.00856374,0,8.64158,16.9649,18.5464
167830,340275477,28.0023,-2.09604,-2.97303,-1,EE,0.0487053,0.0889809,7.2634,4.89649,10.0581,75.5561,-1.89227,0.219394,1,EE,0.0147718,0.00422614,2.31925,2.89243,2.80211
167830,340322125,34.7773,0.682597,-0.320331,-1,EB,0.00832531,0,7.3814,4.7407,0,53.7218,0.269468,2.31483,1,EB,0.0107574,0.0684383,14.2339,11.8204,12.6172
167830,340503101,28.7637,-0.644907,-2.13789,-1,EB,0.0131218,0.0600131,1.71862,7.82984,0,25.846,1.67574,1.12207,-1,EE,0.0118989,0.0893738,17.112,4.78161,1.33219
167830,340893506,34.5045,-2.38844,1.40073,-1,EE,0.0299607,0.0128026,0.818156,0.792533,2.87353,72.5268,-1.35841,-0.6016,1,EB,0.00756616,0.00887997,0,1.10725,0
167830,341164838,27.4933,0.458266,-0.0563137,-1,EB,0.0045789,0,0,1.92652,0,26.3366,-2.14803,0.480003,1,EE,0.0191259,0,0,0.541878,0
167830,341484657,48.1385,1.13375,1.01721,1,EB,0.0113133,0,0,2.25771,0.622433,38.9984,1.94511,-1.73425,-1,EE,0.0146622,0,0,1.40054,0.69783
167830,341037457,30.222,-0.787228,-0.42693,1,EB,0.010237,0,0,2.44967,1.63673,34.2603,-1.77318,2.72392,-1,EE,0.0153672,0,0,0.407605,1.19144
167830,341317212,48.6061,-0.431064,-0.65085,-1,EB,0.00897345,0,0,2.27589,0,37.8776,-0.961075,2.07049,1,EB,0.00860412,0,0.825848,2.00612,0
167830,340852064,70.1859,0.727112,-2.11294,1,EB,0.0117475,0.0964223,7.87939,11.5213,3.82207,36.9315,-0.197723,1.2644,-1,EB,0.011915,0.0352183,8.66467,2.46827,1.68194
167830,340853415,29.8873,1.21806,1.11553,-1,EB,0.00858757,0,1.42543,2.27855,0.755767,53.7309,2.2714,-2.54885,1,EE,0.0250224,0,0,0.239587,0.210257
167830,341313847,49.6081,-0.83321,-0.182198,1,EB,0.0118469,0.109137,27.752,8.31119,4.87511,52.3008,0.0617304,3.05988,-1,EB,0.0117439,0.0572436,26.8325,8.53975,4.22739
167830,340855304,31.7576,0.917422,0.36069,-1,EB,0.00827099,0,0,1.35961,0,37.5806,2.42673,-2.68222,1,EE,0.0268812,0,0,0.119965,1.38136
167830,341151632,35.3709,-1.55658,2.81948,-1,EE,0.00906343,0,3.59825,1.90057,3.63471,38.9844,-0.292717,-0.334202,1,EB,0.00934741,0,0,1.65035,0
167830,341394611,31.7382,1.01398,-1.47335,1,EB,0.00799968,0,0,1.9662,0.426349,33.8135,2.49182,1.99552,-1,EE,0.0301422,0,0,0,0.510413
167830,341498016,69.9112,-0.70607,2.15812,-1,EB,0.00862239,0,18.9478,8.23717,4.7895,34.0915,0.804905,0.39571,-1,EB,0.00933061,0,6.14514,1.24774,3.63188
167830,341439134,77.4226,2.47568,-0.239707,-1,EE,0.0289328,0.0186668,0,0.770405,1.43879,25.0787,1.13164,2.64023,1,EB,0.0146829,0.0555127,17.6925,7.98828,2.29954
167830,340844277,45.825,2.17137,3.08581,-1,EE,0.0264851,0.0822586,10.769,1.67305,2.16438,26.0801,0.475805,-0.063528,-1,EB,0.0101887,0.0243201,4.70606,9.73662,2.72053
167830,341592680,33.7141,-0.239302,-2.2638,1,EB,0.00974033,0,1.73982,7.85951,1.39917,26.4888,0.205001,0.825615,1,EB,0.012658,0,6.45866,6.5127,5.30203
167830,342174861,40.2371,-2.30989,1.4646,1,EE,0.0330055,0,0,1.08033,0.170513,44.2672,-2.44493,-1.24927,-1,EE,0.0252146,0.00316192,0.863196,0.43294,0
167830,341953630,37.9715,-0.689783,0.806581,1,EB,0.00931796,0,0,0.65983,0,25.9995,-2.05522,-2.38587,-1,EE,0.020539,0,0,0.72498,0.159187
167830,342799606,28.1716,-0.389351,2.83664,-1,EB,0.00883835,0,0,2.02511,0,27.7289,1.853,-1.19872,1,EE,0.0204637,0,0,0.554947,0.298405
167830,342088683,42.3172,0.387467,1.82624,-1,EB,0.00918202,0,1.68997,9.38324,1.56647,38.8749,0.133136,-1.51104,1,EB,0.0106734,0,24.3123,4.41918,0.865813
167830,342408240,44.3333,1.65428,-0.434033,1,EE,0.0140524,0,1.0752,0.34526,0.340718,49.5219,1.94808,2.44295,-1,EE,0.0168233,0.0113321,0,0.422898,0
167830,342597520,31.9058,-0.690716,-1.00821,-1,EB,0.0113,0.565348,5.43869,20.5949,0.949755,48.5881,-1.14932,0.923589,-1,EB,0.00796391,0.019124,4.08168,8.12767,2.29217
167830,342241082,33.4141,-0.102702,-1.86824,-1,EB,0.00983059,0,0.924818,1.82995,2.67579,32.8825,-1.82447,1.22312,1,EE,0.0139137,0,0,0.392957,0
167830,341996671,31.8395,-2.28612,2.46934,-1,EE,0.0273015,0.0491191,21.1785,1.51861,3.86035,46.12,-1.30741,-0.773345,-1,EB,0.0155282,0.00804629,13.035,3.28425,9.21665
167830,342386024,61.8671,1.43931,-2.67719,1,EB,0.0179115,0.0347935,18.9764,11.7033,9.47383,54.2459,2.44027,1.64392,-1,EE,0.0278877,0.00345332,0,0.294656,0.274562
167830,341932169,41.3499,-0.716443,-1.55659,-1,EB,0.00869735,0,0,1.48986,0,40.2177,0.12409,1.68009,1,EB,0.00992821,0,0,2.46356,0
167830,342304841,37.4374,-1.34051,1.954,-1,EB,0.00867426,0,0.987438,2.74709,0,38.3553,-1.47002,-1.30458,1,EB,0.00131412,0.0376729,0,1.03593,0
167830,342002222,39.897,-1.67503,-1.26958,-1,EE,0.0139887,0,0,1.27492,0.992986,29.1507,-0.862485,1.88496,1,EB,0.00900058,0,0,4.09928,0.646391
167830,343773652,39.0313,0.490598,-3.03901,1,EB,0.00953484,0,0,2.75959,0,50.2613,1.19624,0.22141,-1,EB,0.00684426,0,0,1.02604,0
167830,343572255,36.7668,-1.29446,0.917797,-1,EB,0.00838217,0,0.851443,5.0775,0,48.869,-1.6134,-1.93332,1,EE,0.0111851,0,0,2.0306,2.19157
167830,343582402,35.1249,0.463507,-1.49164,1,EB,0.00686479,0,0,1.28864,0,46.5304,1.53516,2.50856,-1,EE,0.011149,0.0282848,0,0.756878,1.16206
167830,343436654,48.1159,-0.621514,0.558322,1,EB,0.00896281,0,0,1.69104,0,58.5072,0.0744029,-2.60247,-1,EB,0.0131754,0.0211934,0.800629,1.52193,0
167830,343687657,47.8133,0.293288,2.71523,-1,EB,0.010304,0.0299129,9.34042,10.9777,0.806894,30.2582,0.42005,-0.225752,-1,EB,0.0115111,0.0317733,32.5675,15.9169,11.2446
167830,343001510,25.003,-0.61211,2.15726,1,EB,0.00900874,0,5.97008,3.53746,3.91289,40.9699,1.01727,-0.883818,1,EB,0.00949966,0,25.7478,14.9935,6.18331
167830,343910257,40.8562,-2.16845,-2.95213,-1,EE,0.0203311,0,0,0.622267,0,39.8293,-1.39,0.2402,1,EB,0.00749088,0,0,1.23951,0.486468
167830,344472085,56.4377,1.63247,-0.0654225,-1,EE,0.00774011,0.00688929,0,0.826574,0.285804,34.5259,1.79071,2.94379,1,EE,0.0126588,0,0,1.39293,0
167830,344006495,45.5575,0.883661,-1.01002,1,EB,0.00968094,0,0,5.04557,0,36.4899,1.77576,1.35256,-1,EE,0.0138675,0,0,0.553758,0
167830,343948786,30.6794,2.2692,1.94737,-1,EE,0.0227774,0,0,0.26869,2.30458,41.6342,0.662878,-0.414834,1,EB,0.00804736,0,0,0.906217,0
167830,344465745,30.4344,0.727937,0.490983,1,EB,0.0115934,0.112559,11.962,14.0374,9.80641,67.9855,2.0762,-2.67042,-1,EE,0.0215853,0.0678556,16.1589,4.28662,6.10946
167830,344607670,33.2176,-0.383964,-2.07571,1,EB,0.00969062,0.0923188,12.3729,6.28274,0,34.1194,-0.238256,1.24748,-1,EB,0.00967739,0,12.4097,5.17043,1.15058
167830,344380708,29.0224,-2.33937,-0.990499,-1,EE,0.0235373,0,0,0.665553,0,68.4831,-2.40959,1.89578,1,EE,0.0281675,0,0,0.871526,0.0997031
167830,344169555,41.4637,-0.848119,-2.98397,-1,EB,0.0198545,0.0880419,14.6485,6.88171,2.82002,42.7103,-2.24389,0.36939,1,EE,0.0284653,0,0,3.04137,1.06145
167830,344334040,37.1841,-2.07869,0.855901,-1,EE,0.0191597,0,0,2.3352,0.272448,38.4085,-0.730702,-2.08646,1,EB,0.00788867,0,0,1.80095,0
167830,345812737,42.5671,-1.88039,1.41467,1,EE,0.0166847,0.0262949,5.00663,3.57057,3.08918,50.797,-1.16782,-1.81593,-1,EB,0.0124624,0,11.4841,11.819,0
167830,345983073,31.8601,1.27337,2.83995,-1,EB,0.015917,0.0818916,22.6288,18.3541,13.4924,65.2246,-0.108035,-0.392996,-1,EB,0.0116075,0.0750098,32.5314,19.8918,20.1039
167830,345571875,41.3156,-1.19934,-3.04221,1,EB,0.00881436,0,1.43622,2.65229,1.48324,35.322,-1.77435,0.349996,1,EE,0.0159858,0,1.86291,3.52012,1.8879
167830,345499092,37.8272,-1.53847,0.301026,1,EE,0.0112387,0,21.8344,9.62812,9.22001,42.1916,-0.821728,-2.96623,-1,EB,0.0095488,0.0707099,9.43091,16.3572,6.79146
167830,345390638,42.3686,0.696813,0.181841,-1,EB,0.00990806,0.0189851,17.6903,9.2008,8.33814,43.146,0.93961,-2.96459,1,EB,0.0118831,0.053026,13.0539,13.9652,2.49465
167830,345835421,31.021,0.873749,-1.93018,-1,EB,0.00952671,0.0384431,8.01222,2.3303,3.94344,29.5752,2.01536,-0.0608063,1,EE,0.0156844,0.0315312,3.41472,1.93635,4.76805
167830,345432690,43.6123,-1.32079,-0.0821523,-1,EB,0.00817989,0.00868561,2.29061,6.17237,8.99065,38.0696,-0.518133,-2.91937,-1,EB,0.00900265,0,24.5147,8.92489,0.736409
167830,345751715,26.0056,-0.0794272,-1.22159,-1,EB,0.0115427,0,2.25084,1.83522,2.64968,38.3673,-1.3991,0.670212,-1,EB,0.0117963,0.0372881,15.87,6.36885,0
167830,345711035,39.0243,-1.95932,-1.72264,1,EE,0.0193087,0.0540395,11.4196,4.40539,4.61862,38.9376,-2.14982,0.858212,-1,EE,0.0224909,0,4.59372,0.942103,2.18386
167830,345895872,43.3737,1.16695,0.673983,-1,EB,0.00820387,0,10.5148,25.914,10.7814,74.9698,1.55602,-2.46062,-1,EE,0.0093984,0.0183556,15.3168,7.35893,9.31223
167830,345568895,35.3935,-2.1399,2.35711,1,EE,0.024229,0,11.3925,6.68284,0.215426,58.5027,-2.447,-0.513847,-1,EE,0.0297564,0.0703231,11.6889,1.7903,1.45218
167830,345982386,32.1687,1.68296,-0.948333,1,EE,0.0115665,0.0198063,6.89479,4.25696,0.577931,47.3453,0.949789,1.43943,1,EB,0.00889377,0,2.72881,1.82045,0
167830,345349548,28.8335,1.81149,-1.34503,-1,EE,0.0169983,0,0,0.293003,1.69322,40.7039,0.185372,1.75491,1,EB,0.00805644,0,0,2.4052,0
167830,345360964,42.6725,0.580806,1.50012,1,EB,0.00863868,0,0,2.50769,0,42.8667,-0.062602,-1.5236,-1,EB,0.00946751,0,0,0.777472,0
167830,345557860,25.796,-2.29393,0.577154,1,EE,0.022109,0.0133707,0,1.17524,0.646319,33.2114,-0.280526,-2.7279,-1,EB,0.0101814,0,0,1.73586,0
167830,346285348,35.089,0.0447014,-2.45475,-1,EB,0.0105226,0.0440332,12.0536,10.8104,1.9802,42.5223,-0.668095,0.610653,1,EB,0.00965023,0,1.90682,3.96675,0.712013
167830,346774081,34.783,-0.102599,-1.43727,1,EB,0.00871475,0,0,3.02877,1.32947,26.7003,1.96285,1.7664,-1,EE,0.0158763,0,0,0.669674,1.9298
167830,346738738,42.3754,-1.00048,-2.55531,1,EB,0.0123646,0.139721,21.2574,9.42314,8.17101,43.2433,-1.93633,0.323608,1,EE,0.0188059,0,0,3.15036,1.26891
167830,346907706,29.8105,-2.40767,2.34872,-1,EE,0.0244806,0,0,1.69137,0.395372,27.055,-0.135695,-0.983856,1,EB,0.00930292,0,0,2.22229,0.709926
167830,346096688,38.7977,-0.368133,0.379468,1,EB,0.00729688,0,0,1.16192,0,40.7835,-1.97899,-2.87166,-1,EE,0.0163564,0,0,1.1284,0.369544
167830,346498687,73.2881,0.103532,2.14995,-1,EB,0.00920821,0,0,2.43863,0,27.8702,-1.2815,-1.01368,-1,EB,0.00771166,0.0911847,13.3393,12.3993,10.7534
167830,346170390,55.3263,2.28792,0.500733,1,EE,0.0288154,0.0490291,18.7215,1.9672,7.19353,26.662,2.08468,-2.19469,-1,EE,0.022669,0.053016,10.8792,6.48261,8.27496
