Run,Event,pt1,eta1,phi1,Q1,dxy1,iso1,pt2,eta2,phi2,Q2,dxy2,iso2
173692,755383836,49.672,-1.5653,1.89961,1,-0.0828432,0,20.9675,0.368338,0.0400245,-1,0.0433771,0
173692,754564400,18.4847,-2.03427,-0.707126,-1,0.0832428,0,23.2997,0.818367,2.16858,1,-0.0868486,0
173692,754147810,37.5399,-1.44185,-1.26607,1,0.0826959,0.363099,43.7286,-0.345993,1.95661,-1,-0.0863549,0
173692,755022042,21.8147,-1.50765,0.556712,-1,-0.000809579,0,23.0664,1.39016,-0.641711,1,0.0840287,0.754976
173692,754530414,46.4477,-1.07338,-2.69102,-1,-0.031089,13.1542,8.68298,1.21171,0.772237,1,-0.0278556,9.69464
173692,754980230,40.7014,-0.645698,-1.10441,1,0.0902556,2.69773,49.7281,-0.188402,2.12334,-1,-0.0899631,1.55597
173692,754042341,40.4458,-2.15656,1.27679,-1,-0.0583705,0,42.6068,-1.00947,-2.0768,1,0.0395745,0
173692,754210973,39.454,1.00195,-0.289389,-1,0.0634845,0,30.0066,-0.555926,2.92607,1,-0.0629543,0
173692,754497573,19.766,-1.65202,1.5917,-1,-0.0574184,19.8586,16.5949,0.791338,-0.70765,-1,0.0874746,5.65012
173692,755835008,37.3365,1.14115,1.40521,-1,-0.065874,0,55.9964,0.798152,-1.69339,1,0.0683878,0
173692,756052888,48.4438,0.244741,-1.69707,1,0.0684035,0,43.4467,0.474018,1.43583,-1,-0.0680611,0.487391
173692,755929790,42.8541,1.26084,0.52111,1,0.00733349,0,41.5011,0.401404,-2.29669,-1,0.0216176,0
173692,756642342,29.6101,-1.39328,2.56483,-1,-0.0766906,17.0323,59.18,-0.622355,-0.692125,1,0.0840987,0
173692,755717067,95.0691,-1.20441,2.91352,1,-0.0633183,0,34.361,-0.732012,1.25036,-1,-0.0522523,0
173692,756207449,14.7082,-1.41079,-0.29041,1,0.0623737,21.8134,29.6335,0.553295,2.55719,-1,-0.0795413,6.65076
173692,756763985,27.5167,-1.54204,0.965043,-1,-0.0301568,0,27.9005,0.687805,-2.35997,1,0.0176822,0
173692,756097771,43.4383,0.921706,-0.518738,1,0.0792071,0,46.3847,1.18091,2.71819,-1,-0.0746542,0
173692,755932358,53.215,-1.96193,-0.204189,-1,0.0631662,0,26.1602,-1.58844,-2.65208,1,-0.00545008,0
173692,756316518,44.7232,-1.24633,-2.62762,1,-0.00796994,0,49.442,-1.18051,0.431132,-1,0.0156356,0
173692,756732264,19.6581,-1.03503,0.261319,-1,0.0325189,0,27.0791,1.57241,2.55566,1,-0.0826732,0.692628
173692,755810309,37.7998,1.44249,2.53885,-1,-0.0792365,0.229951,22.8011,-0.58803,0.932883,1,-0.0226545,0.806668
173692,756013074,38.94,1.15556,1.69329,1,-0.0796095,0,46.5019,0.387048,-1.52039,-1,0.0755073,0
163340,3995189,20.5689,-1.07607,2.09205,-1,-0.0887434,6.85208,11.928,1.85725,-2.43045,-1,0.0181852,11.3701
163340,4107955,27.4393,1.62241,3.00939,1,-0.0440003,0,78.7996,1.57577,-0.00174286,-1,0.0353911,0.615378
163340,4528549,37.8743,-1.20285,2.94984,-1,-0.0539479,0.664013,37.7628,-0.366536,-0.191822,1,0.0518317,0
163340,5149978,29.499,1.8048,1.40664,-1,-0.0717581,0.945864,28.3528,-0.294678,-1.60149,1,0.0799796,0.185697
163340,5076107,31.9714,1.74112,-0.798205,1,0.081047,0,29.3494,-0.054214,2.50981,-1,-0.0736478,0
163340,4928924,47.113,0.642215,-1.02307,1,0.0862732,0,44.9819,0.762742,2.14963,-1,-0.0837415,0
163340,4841458,36.3637,0.997434,2.22492,-1,-0.082966,0,36.8013,-0.334395,-1.17822,1,0.0887201,0
163340,5309480,52.6634,-0.23924,-2.14766,1,0.0443067,0,43.6478,-0.582096,0.694426,-1,-0.0202554,0
163340,5778313,85.1206,-1.62728,2.43419,-1,-0.0768123,0,35.4604,-1.54441,0.433212,1,0.00208085,1.33042
163340,5866995,15.0711,-2.03817,-0.348247,1,0.0665199,7.38027,21.5858,0.514802,2.47976,-1,-0.0988015,23.5288
163340,6081795,44.6336,-1.15234,-2.12849,-1,0.0409361,0,34.5756,-0.847591,1.1786,1,-0.0517907,0
163340,6019518,14.6261,-1.95404,1.05747,1,-0.0483377,0,15.7557,1.5752,-2.86426,-1,-0.00992222,0
163340,6713877,37.917,-0.0172147,-1.56266,1,0.0763494,0,50.4909,0.442768,1.77185,-1,-0.0805448,0
163340,6694274,21.9771,1.18912,0.500804,-1,-0.00737553,0,51.1188,0.876352,-2.71315,1,0.00333477,0
163340,6346199,46.8777,1.35376,1.37455,-1,-0.0658676,0,53.4671,1.50767,-1.92609,1,0.0593319,0
163340,6978920,46.6748,-0.575821,-0.893485,-1,0.0824824,0,23.2702,-0.388425,2.15759,1,-0.0812136,0
163340,7093992,50.6878,0.955872,-2.34102,1,0.0322719,0.211573,44.1791,0.95538,1.26191,-1,-0.0609416,0
163340,7473301,12.8518,-0.891901,2.37232,1,-0.0653442,14.0485,64.6737,1.14667,-0.336288,1,0.0606664,0
163340,7599069,25.9992,-1.83494,-1.79136,1,0.0705183,0,21.9504,0.734504,1.17211,-1,-0.0581534,0
163340,7390027,35.764,-0.489909,-0.26293,-1,0.0581879,0,36.5279,0.848143,2.81667,1,-0.0598106,0.53092
163340,7655113,50.0079,1.93241,-0.534614,-1,0.0686627,0,39.2829,1.80521,2.59015,1,-0.0721857,1.09277
163340,7403958,31.5358,-1.34526,-1.62612,1,0.0938992,5.89625,7.35857,1.42758,1.33428,-1,-0.0707897,12.1176
163340,56786595,51.133,0.00343569,-2.15304,-1,0.0456766,0,38.2043,0.0147556,1.35816,1,-0.0712352,1.04218
163340,56592642,32.6688,-1.70343,-1.77191,-1,0.0604749,0.966151,45.1185,-0.29375,1.94163,1,-0.0830717,0
163340,56739800,38.3541,0.454689,-3.04246,-1,-0.0330132,0.718874,51.3294,0.988864,0.122447,1,0.032228,0
163340,56804120,39.3583,1.22819,0.119164,-1,0.0286126,0,45.1717,1.99908,-3.01308,1,-0.0275514,0.539549
163340,57851078,39.4175,1.02967,1.90776,1,-0.0824753,0,38.439,-0.0870999,-1.21186,-1,0.0814277,0
163340,58108827,22.3059,-1.80621,2.32862,-1,-0.0804042,0,41.0695,0.158187,-0.596734,1,0.0741306,0
163340,58410237,38.9562,-0.576508,0.938501,-1,-0.0362221,0,32.5149,0.892108,-2.31566,1,0.0296588,0
163340,58489680,64.9196,1.37227,-1.58361,1,0.075332,0,34.0628,1.02008,1.01102,-1,-0.050692,0.522302
163340,58485054,43.7894,2.06908,-1.14847,-1,0.0774295,1.14982,48.365,1.87594,1.91492,1,-0.0785592,0
163340,58990146,38.4967,1.41132,2.19267,-1,-0.0809133,0,35.0389,0.0391687,-1.19048,1,0.0808338,0
163340,58664303,33.9675,-2.00456,-0.634421,-1,0.0712799,0.44925,41.2834,-0.774593,2.43231,1,-0.0759743,0.576978
163340,59125732,25.822,-1.14108,-2.52656,-1,0.0171583,0,25.2588,1.2606,0.476498,1,-0.00507954,0.193213
163340,59171153,15.3411,-1.6425,0.282879,1,0.0125383,0,68.3833,0.614658,-0.481252,-1,0.0683905,0.901344
163340,59213153,30.1549,-2.12617,-2.79486,-1,-0.00689364,0,61.3863,-1.26241,0.172606,1,0.0204515,0.26674
163340,59059248,33.9729,-0.557267,2.19664,1,-0.0820074,0,37.5939,0.893331,-1.02358,-1,0.0809197,0
163340,59585354,44.2508,1.15632,1.42356,1,-0.0721271,0,43.173,0.69655,-1.77935,-1,0.0703421,0
163340,59692702,45.2814,-1.45312,0.289,-1,0.0258078,0,47.3302,-1.17395,-2.95251,1,-0.0171881,0
163340,60384660,36.5234,-1.57448,-1.29036,-1,0.127438,0,42.6815,-1.13127,1.53121,1,-0.0696345,0
163340,60176779,44.1853,-0.977348,-1.78101,-1,0.0652327,0,39.5166,-0.0225481,1.35127,1,-0.0660187,0
165548,248773975,52.392,0.293801,3.03797,-1,-0.043171,0,35.2659,0.0715459,0.0939575,1,0.0264543,0
165548,247769003,41.5465,-1.9953,-1.7304,-1,0.0660057,0,40.5822,-0.867997,1.45776,1,-0.0700211,0
165548,247920211,40.6438,0.15282,-2.09905,-1,0.0455471,0,54.5218,0.601042,0.727173,1,-0.0213787,3.44809
165548,248795107,34.5066,0.732172,-1.0938,1,0.0877083,0,43.7414,0.440064,2.0191,-1,-0.0878387,0
165548,248691917,35.7642,-0.770573,-0.829363,-1,0.0776036,0,55.9513,0.00222341,1.35708,1,-0.0628312,0
165548,247605836,33.0104,0.744254,-2.27393,1,0.0137014,9.98807,46.0491,0.107928,0.939057,-1,-0.0383245,25.0256
165548,247638270,27.4303,1.19313,2.91398,1,-0.0305514,7.25136,26.2579,-0.611135,-1.24713,-1,0.16505,10.6919
165548,248229504,31.4467,-1.97408,1.86504,1,-0.0779584,0.57948,26.7939,0.087675,-1.33374,-1,0.0788437,0.275962
165548,248917304,10.8566,-1.5839,0.463262,1,-0.00246291,1.39818,13.7324,1.67885,-3.03132,1,-0.0206595,4.41131
165548,249445431,31.0918,-1.29667,2.84962,1,-0.0579791,0,18.3357,1.44214,-0.793307,-1,0.0805985,0
165548,249390688,21.4609,-1.46791,2.15135,-1,-0.0808444,2.82121,20.8656,1.32759,-1.09535,1,0.0816783,0.364944
165548,249752026,12.227,-2.18863,0.870919,1,-0.0238805,0.842138,11.1718,1.42675,0.785105,-1,-0.0178993,7.13027
165548,250151052,43.4806,-1.76986,2.7016,-1,-0.0664563,0,39.8064,-1.10701,-0.287494,1,0.0580181,0
165548,249327727,31.7203,-2.23592,-1.47273,-1,0.0750301,0,29.6,-0.374939,1.58063,1,-0.0718038,0
165548,249835242,12.5959,-1.30142,-2.39404,1,-0.272448,0,52.4843,-0.00604617,0.920285,-1,-0.0647725,1.94513
165548,249615030,44.7387,-2.0191,0.284538,1,0.0166123,0,39.1741,-1.33007,-2.74816,-1,-0.00609597,0
165548,249272291,14.0281,-2.26899,2.7249,-1,-0.0816029,0,12.6907,1.9359,-1.25695,1,0.068649,8.1561
165548,249555875,39.2968,0.58514,-2.97574,-1,-0.0237719,0,37.2112,0.412846,0.230936,1,0.0189473,0
165548,250790573,57.4755,1.65239,1.61387,-1,-0.0778251,0,31.2142,0.595049,-2.22081,1,0.033554,0
165548,251682764,37.6974,1.80724,2.98329,1,-0.0512564,1.23306,35.865,0.512313,-0.0815294,-1,0.0445372,0.850757
165548,251659762,45.458,-0.330891,3.04876,-1,-0.0426771,1.18098,46.7784,-0.436334,-0.263476,1,0.0550748,1.13941
165548,251652019,23.2904,-1.35687,0.131227,1,0.0263916,0,17.4739,1.62026,-1.84051,-1,0.0646451,0
165548,250382245,44.3467,-1.13239,-0.356203,1,0.0616867,0,42.428,-0.672226,2.81025,-1,-0.0590084,0
165548,250754895,15.2927,1.23796,-2.59673,-1,-0.0173518,1.93216,45.1001,-0.617495,-0.989632,1,0.0842913,0
165548,250967759,74.8247,0.101487,-0.524396,-1,0.0689519,0,44.1589,-0.455838,1.10013,1,-0.0531776,0
165548,252176449,15.9029,-1.01315,-0.442102,1,0.0657605,12.0878,24.5886,1.17154,2.91384,-1,-0.0460557,2.38332
165548,252759723,36.829,0.0508969,-1.05343,1,0.0889205,1.17074,46.5733,-0.277153,2.04294,-1,-0.0892702,0.701362
165548,252008426,21.6054,-1.55819,0.46774,-1,-0.00130938,0.326281,36.8179,0.481769,-2.6196,1,0.00700794,0
165548,252705135,48.2797,-1.21307,1.94934,1,-0.0777323,0.663896,41.5948,-0.771491,-1.55901,-1,0.068931,0
165548,252179318,38.6846,0.980304,-2.22645,-1,0.0338348,0,52.4114,0.548449,1.30206,1,-0.0588351,0.675029
165548,254284032,48.5516,2.09838,2.55203,-1,-0.0746314,0,36.9038,1.31246,-0.575178,1,0.0736913,0
165548,253156415,41.6171,-0.0801274,-2.47936,1,0.0133107,0.79262,47.5266,-0.714544,0.406493,-1,0.00633415,0
165548,254087056,36.8495,1.33295,0.959757,-1,-0.036715,0,40.5677,-0.302001,-2.57598,1,0.00401549,0
165548,253201011,32.7412,-0.0242736,-1.39761,-1,0.0798535,0.260162,40.0156,0.848399,1.8372,1,-0.0839214,0
165548,253880973,30.9499,1.2261,-1.70296,1,0.0688892,1.61849,24.1855,-0.553772,1.24298,-1,-0.057867,0
165548,773661638,33.3025,-0.31003,-0.735285,-1,0.0767053,0,57.309,-0.362818,2.37804,1,-0.0756551,0
165548,773582081,16.2032,-1.40824,-0.98932,1,0.0904348,3.91641,13.5002,1.32617,2.36366,1,-0.0643741,10.8338
165548,774273423,26.0201,-2.37729,-0.901063,-1,0.0843953,8.06163,9.11784,1.09052,2.08915,1,-0.096654,11.7056
165548,775455264,100.405,1.63448,-2.29654,-1,0.0264704,1.00339,31.8308,0.866863,-0.968487,1,0.0839028,0
165548,775598840,75.0647,-0.824119,-2.14255,-1,0.0414821,0,30.0677,-0.374336,-0.506668,1,0.0666143,0
165548,774915710,72.8811,0.0204909,-1.80589,-1,0.0665777,0.778711,27.7357,-0.692086,0.248124,1,0.0147354,0.513907
165548,774845785,9.62579,1.42091,0.0691624,-1,0.0311233,0,61.9175,-0.717838,-2.13772,1,0.0439168,0
165548,774962495,27.7983,1.56321,1.9833,-1,-0.0838934,0,35.6753,-0.226541,-1.33818,1,0.0820735,0
165548,774753916,59.8899,1.92045,-2.16845,-1,0.0459989,0,50.2055,2.04833,0.866809,1,-0.0363573,0
165548,775911950,33.3911,1.8419,2.97797,-1,-0.0450468,0.427324,27.8453,0.0934378,-0.483727,1,0.0652903,1.58772
165548,776076526,23.9266,0.768584,-1.48856,1,0.0822912,29.4608,42.5537,0.19231,1.06162,1,-0.0481882,33.3139
165548,776013442,40.6325,-1.94479,0.64345,-1,-0.0137557,0,50.0301,-1.42943,-2.55134,1,0.0129708,0
166033,1121334069,26.5567,-1.26661,-0.724435,1,0.0796777,0,25.4553,1.03806,2.04139,-1,-0.0856497,0
166033,1121575768,16.057,-2.27917,-0.642245,-1,0.0723383,0,18.4314,0.545136,-2.8494,1,-0.00895965,0
166033,1120481443,42.7971,1.90649,-2.3956,1,0.0204203,0,43.2421,1.14524,0.713124,-1,-0.0215134,0
166033,1121085896,80.9852,1.81197,-1.46292,-1,0.0751188,0,26.3659,0.733555,3.05808,1,-0.0484086,0.303551
166033,1121352774,34.6125,-1.94561,-2.20572,-1,0.0374924,0.53222,33.3013,-0.459161,1.11898,1,-0.0488991,0
166033,1120794736,36.6614,-0.516505,-1.41409,1,0.0750643,0.582187,48.8736,-0.0283309,1.66076,-1,-0.0720399,0.788261
166033,1120918737,33.9577,-2.13415,-1.32953,-1,0.0837378,0,32.8336,-0.445854,1.66595,1,-0.0559496,0.977121
166033,1121514316,22.9989,1.74353,1.21793,-1,-0.0546443,0.399439,27.621,-0.760126,-1.77208,1,0.0649986,0
166033,1120810631,58.675,1.65794,-2.77093,-1,-0.00884102,0,33.421,1.34907,0.516464,1,0.000844146,1.50578
166033,1120890143,20.372,0.966906,-1.85584,-1,0.0604064,0,76.5476,-0.165391,0.981684,1,-0.040829,0
166033,1120913927,38.5231,-0.310474,-0.603942,1,0.0741474,0,37.8796,0.875389,2.5812,-1,-0.0748619,0
166033,1120424906,35.8443,1.89022,-3.08308,-1,-0.0348928,0,39.8307,1.79631,-0.0526673,1,0.0459297,0
166033,1120470744,44.5312,-1.98575,-0.871772,-1,0.0836858,0,16.4825,-0.173827,-3.02929,1,-0.033505,0
166033,1122775705,24.863,-0.912721,-3.12423,-1,-0.037884,0,33.4171,1.00204,0.145989,1,0.0241741,0
166033,1122744575,43.4596,2.09555,2.94103,1,-0.0501943,0,42.8098,1.50132,-0.0935232,-1,0.0443538,0
166033,1122163611,33.5863,1.94988,0.595264,1,-0.0145237,1.3926,35.4038,0.246495,-2.62517,-1,0.00690982,0.803958
166033,1122772731,50.4909,-0.690162,-0.880081,-1,0.0792734,0,39.2777,-0.269938,2.88689,1,-0.0532736,0
166033,1121889556,42.5764,-1.07914,1.15783,-1,-0.0571484,0,40.7746,-0.4796,-1.99317,1,0.0562617,0.916184
166033,1121834673,42.6511,-2.09745,1.54818,-1,-0.070495,0,45.5839,-1.41853,-1.66838,1,0.0688055,0.328403
166033,1121985201,42.8246,1.63558,-1.69936,-1,0.0665175,0,20.4098,-0.383885,1.24268,1,-0.0557161,0.694384
166033,1121816741,64.2806,1.13354,-0.0850957,1,0.0480508,0.733512,59.3268,0.0280106,-1.00544,-1,0.0854135,0
166033,1122184263,45.874,-0.6452,-0.493814,-1,0.0687785,0,37.1856,0.272134,2.81055,1,-0.0594265,0
166033,1122415871,42.6063,0.179032,-2.91788,1,-0.0195846,0,37.1079,-0.825556,0.476193,-1,0.000943819,0
166033,1123953014,15.8103,-1.75332,0.633177,-1,-0.0134514,0,21.0111,1.31517,1.22961,1,-0.0601358,0
166033,1123031783,44.0199,-1.05225,-1.67195,-1,0.0802415,0,43.8796,-0.395215,1.60791,1,-0.0763523,0
166033,1123834292,24.5943,1.27871,-2.13683,1,0.0429811,0,21.0202,-0.878036,0.0558414,-1,0.0375901,0
166033,1123073438,42.585,0.636294,-2.59829,-1,0.00617033,0,47.6737,0.644545,0.712146,1,-0.0203721,0
166895,168408753,24.2836,2.09302,-1.82053,1,0.0637388,0,31.0012,-0.0664475,1.21377,-1,-0.0534614,0
166895,168420759,24.554,1.66664,2.14084,1,-0.0866597,0.657889,24.2822,-0.80254,-0.905628,-1,0.0808166,0
166895,168535038,33.3842,1.05163,1.0452,1,-0.0382979,0,32.6581,-0.62787,-2.09103,-1,0.0407278,0.682246
166895,168849318,44.1628,0.700746,-2.35458,1,0.0254052,0.201909,49.2822,0.770018,0.787213,-1,-0.0260249,0
166895,168694536,36.2622,-0.697959,-2.66209,1,-0.00513055,1.09208,37.2095,0.63718,0.51168,-1,0.000852531,0
166895,169563128,35.7956,-0.0203967,-0.333462,1,0.0647153,7.82759,41.9772,0.855341,-2.78071,1,-0.0321005,32.2983
166895,169665216,40.6135,1.3938,-1.92558,1,0.0483754,0,38.0831,-0.140167,2.55466,-1,-0.0724199,0
166895,169145265,39.4904,-1.52167,1.69871,-1,-0.0749086,0,46.9759,-1.18177,-1.37461,1,0.0758044,0
166895,169743449,29.9948,-2.19294,-2.88585,-1,-0.0223522,0.359626,31.8133,-0.46851,0.556394,1,-0.00406626,0
166895,169302811,50.429,0.511238,3.08126,1,-0.0465152,0,40.6386,0.446356,0.0535652,-1,0.0386914,1.49049
166895,169318565,28.4826,-0.952369,2.81439,-1,-0.0657005,0,48.9115,0.38487,-0.573814,1,0.0779906,0
166895,170470710,40.4193,-2.31562,-1.46056,1,0.0797936,0,20.8779,-0.224993,1.11939,-1,-0.0501748,0.20135
166895,170384202,46.6032,0.939352,3.07019,1,-0.0396573,0,42.2921,0.658047,0.0143055,-1,0.0309143,0
166895,170471972,46.5892,0.931635,0.151165,-1,0.0336704,0,46.1101,0.857977,-3.04747,1,-0.0374929,0
166895,170745724,35.4202,-1.01422,-0.643913,-1,0.0766308,0.91759,67.2694,-0.703624,2.71654,1,-0.0671131,0
166895,170138918,41.4768,-1.73363,3.02747,-1,-0.0527831,0,36.6369,-0.700793,-0.254963,1,0.0582961,1.74817
166895,170146726,24.6918,-0.954865,-0.886296,1,0.0832158,1.27026,27.8156,1.32077,2.29911,-1,-0.0812891,1.20963
166895,171495723,22.7451,-1.31656,-0.728388,-1,0.0823004,0,23.9346,1.24969,2.14705,1,-0.0872668,0
166895,171491413,42.4546,-1.68171,2.63194,-1,-0.0722733,3.23506,41.3391,-1.9051,-0.503659,1,0.0724279,1.53706
166895,171453034,21.3017,1.79,-1.21616,-1,0.0839765,0,31.8009,-0.601557,1.56251,1,-0.0746487,0
166895,171516460,35.7841,-2.10603,1.82225,1,-0.0850429,0.743138,32.6334,-0.725757,-1.25675,-1,0.0850808,0
166895,171147537,31.6213,1.077,-0.660552,-1,0.0831862,1.04929,38.3693,-0.390114,2.35761,1,-0.0855442,0
166895,171459569,17.8274,-1.89166,0.109359,1,0.0285615,0.6505,32.2531,-0.0901628,-2.99321,-1,-0.0258208,0
166895,171575922,39.3994,-1.83863,1.15978,-1,-0.0315886,0,44.0022,-1.17395,-2.01786,1,0.0549864,0
166895,172778101,44.9498,-0.570099,-0.814914,-1,0.0854081,0,40.6003,0.126007,2.31738,1,-0.0840336,0
166895,172791294,38.082,1.09955,-0.98065,-1,0.0836053,0,38.4501,-0.132418,2.24528,1,-0.083962,0
166895,172116540,47.2228,1.83705,-0.658649,-1,0.074368,1.47717,46.8067,1.20541,-3.13889,1,-0.041968,2.27698
166895,172422353,36.8964,-1.59496,-2.62807,-1,0.00531279,2.44033,47.1757,-0.5892,0.542793,1,-0.00696708,1.29592
166895,171890411,104.74,1.42463,-1.7092,-1,0.0676244,0.345315,25.7321,1.25928,2.48313,1,-0.0766461,0
166895,173026894,29.5709,-0.988641,0.108588,-1,0.0356873,0,33.1647,0.679735,-2.97173,1,-0.0289699,0
166895,173251278,38.9684,-1.38994,0.528706,1,-0.00191263,0,40.1239,-2.41631,-2.5564,-1,0.00586527,0
166895,173271755,43.6359,0.0196114,-2.48373,-1,0.00639651,1.15491,43.9742,0.455465,0.619882,1,-0.00625097,0
166895,173064802,25.5709,-1.30727,0.414243,1,0.0119927,0.754589,31.9483,0.820384,-1.17286,-1,0.0824618,0.631718
166895,173612585,98.0949,-0.568419,-0.998513,-1,0.081287,0,28.2488,-0.516146,1.07768,1,-0.0463218,0
166895,173168090,46.165,2.0849,-1.57991,1,0.0805374,0,36.8341,1.02218,1.87853,-1,-0.0870574,0
166895,173162081,22.2051,-1.51645,0.907587,-1,-0.0340797,0,20.0691,1.22651,-2.21243,1,0.039066,0
166895,172837727,32.4506,1.66286,-2.81947,-1,-0.0119326,0,34.7415,0.0509173,0.329146,1,0.00969961,0
166895,174186454,45.416,-1.08758,-0.758142,1,0.0847191,0,44.7764,-0.664304,2.38448,-1,-0.0841725,0
166895,173789484,34.0337,0.277544,-2.57695,-1,0.00613029,1.67843,45.6006,-0.401561,-0.302561,1,0.0553155,0.276311
166895,174658950,26.5481,-1.88523,-1.59473,-1,0.0773255,0,29.2207,-0.0125172,1.08361,1,-0.0492353,0
166895,174030267,42.7565,1.49122,2.43089,-1,-0.0843255,0,33.3368,0.146902,-1.03391,1,0.0865493,0
166895,174680596,45.4265,-1.00107,2.62852,1,-0.0756451,0.916186,43.4467,-1.14423,-0.428765,-1,0.0706091,0
166895,174100819,100.012,-1.36697,2.56867,1,-0.078535,0,156.851,-0.962439,-2.96017,-1,-0.0255587,0
166895,174659127,36.2736,1.15165,1.90222,1,-0.0803761,0,35.5447,-0.134099,-1.32799,-1,0.0793859,1.4437
166895,175059691,22.8416,-1.83641,-1.13098,1,0.0901389,0,24.8427,0.430959,1.53825,-1,-0.0723042,0.64421
166895,174758907,62.4278,1.45425,-0.67593,1,0.0793763,0.975529,32.8562,1.1766,2.32097,-1,-0.083446,3.81317
166895,175312361,38.9762,-1.68277,2.70655,1,-0.0680711,0,54.6668,-1.24985,-1.02434,-1,0.0835112,0
166895,175405917,28.5369,-1.99279,0.0688275,1,0.0363342,0,24.4045,0.244326,-2.97618,-1,-0.0269098,0
166895,175069013,29.0942,-0.155725,-2.8684,1,-0.0191727,0,44.5506,-0.355103,0.132417,-1,0.0294056,0.53391
166895,175299485,41.5766,1.19043,1.3829,-1,-0.0661004,0.546917,40.9232,0.307567,-1.84038,1,0.0613208,0
166895,175508420,30.6975,-1.30757,-0.820101,1,0.0800753,0,31.5771,0.382225,2.52968,-1,-0.0790121,0
166895,174774527,37.8575,1.44784,-0.886464,-1,0.0836113,0,49.1535,0.902664,2.39353,1,-0.081583,0
166895,175137063,36.2568,1.74053,1.45173,-1,-0.0703201,0,35.2021,0.298232,-1.64187,1,0.074665,0
166895,175734341,37.9395,-1.35314,1.54733,-1,-0.0766001,0,41.5818,-0.290154,-1.39009,1,0.0829315,0
166895,176549864,57.1925,-1.19278,0.0807279,1,0.0354778,0.192102,37.9888,-2.24406,1.94538,-1,-0.0816745,0
166895,175852858,43.0463,0.721817,-2.99758,-1,-0.0277777,0,31.2181,-0.300416,0.141296,1,0.0297817,0
166895,175879643,16.7329,-1.50921,-1.59915,-1,0.0625722,0,17.621,1.559,2.62274,1,-0.0714499,0.580007
166895,175897707,31.7241,1.21087,-1.95606,-1,0.0564159,0,35.1469,-0.430374,1.10162,1,-0.0510815,0
166895,175807857,39.2118,1.18088,-0.819118,1,0.079914,0,48.6893,0.500224,2.05306,-1,-0.0831865,0
166895,176402490,47.6111,-2.16256,-2.47164,-1,0.0102338,0,47.8209,-2.19915,0.506815,1,0.00233904,0
166895,175996966,35.9214,1.04192,-2.11862,-1,0.0372876,0,22.208,-0.961007,0.905623,1,-0.0313303,0.844362
166895,422150818,40.2095,-1.72866,-2.99733,1,-0.0332372,0.234659,49.2906,-1.19644,0.108707,-1,0.0359662,0
166895,422041921,32.3737,1.28655,0.29709,-1,0.013626,13.039,24.9721,0.0703203,2.69094,1,-0.0437679,2.19694
166895,422082084,29.7391,-1.84971,1.23977,-1,-0.0561463,0,37.9307,0.00133596,-2.54794,1,0.0044664,0
166895,422400943,32.2432,1.13001,0.403568,1,0.0322167,16.7545,17.9429,-0.471428,-2.73014,-1,-0.041123,20.8366
166895,422424797,32.6901,1.15604,-0.674753,1,0.0758119,0.578548,37.5318,-0.440646,2.39811,-1,-0.0766297,0
166895,422237707,36.003,-0.137014,1.16021,1,-0.0485849,71.2491,24.8057,0.820322,-1.85064,1,0.0541764,48.9748
166895,421735674,25.3736,-0.375533,-0.468282,-1,0.0724691,0.502818,75.3902,-0.200644,2.14752,1,-0.089195,0
166895,421920218,43.4368,-1.0274,2.80954,-1,-0.0634134,0,36.3203,-0.0238277,-0.387064,1,0.065991,0
166895,423313781,46.9334,-0.690507,-1.51463,-1,0.0758451,0,59.6221,-0.668342,2.62747,1,-0.0675585,0
166895,422753956,32.5424,1.49232,-0.200796,1,0.0548117,0,38.1125,-0.0569564,2.97687,-1,-0.0541435,0
166895,422695263,40.7622,1.45655,3.06199,1,-0.0466153,0.488971,43.8194,0.776366,0.0927181,-1,0.0375691,0
166895,423206448,35.8183,-1.21548,3.0277,1,-0.0456038,0,30.789,0.807262,0.307228,-1,0.0168009,0
166895,423893018,40.8717,-0.281668,-2.63152,-1,-0.0016753,0,51.8278,-0.118402,0.50226,1,0.00141375,0
166895,423994502,33.625,-0.692705,-1.46511,1,0.0833814,0,33.3379,0.511869,1.68135,-1,-0.0826951,0
166895,424138695,45.1088,0.543193,-0.644928,1,0.0774383,0,43.1488,-0.109468,2.54105,-1,-0.0778173,0
166895,424154087,23.0247,-1.75314,1.45074,1,-0.0691815,0,41.5031,0.188531,-1.87367,-1,0.0586809,0.855005
166895,424038909,51.2151,-0.223614,-0.59763,-1,0.075508,0,38.6712,0.57298,2.49799,1,-0.0782191,0
166895,423739165,43.0718,-1.92365,-3.00961,1,-0.0314337,1.69894,42.0304,-0.756589,0.0625477,-1,0.0386544,0
166895,424196178,44.8528,-1.32295,-0.454982,1,0.0692252,0.164364,47.3046,-1.37208,2.41093,-1,-0.0771831,0
166895,424982717,14.9686,-1.35665,2.46831,1,-0.0716757,0.64981,112.668,0.732165,1.5469,-1,-0.0692713,0
166895,425036823,39.0017,-1.18323,2.18376,-1,-0.0849992,0,44.6543,-0.424757,-0.951395,1,0.0853938,0
166895,425127519,59.7572,0.986719,0.709204,-1,-0.0195596,0,34.1666,0.140104,2.95838,1,-0.0506229,0.454523
166895,424564178,24.596,0.479102,2.83741,1,-0.0583109,0,43.3541,0.910701,-0.658031,-1,0.0771527,0
